timestamp,label,state,rssi_std,snr,peak_freq,confirmed
2026-08-24T22:42:50.088458,floor_boards_bed_person,SLEEP_NORMAL,0.722662929161081,3.6825676519424673,0.35000000000000003,1.0
2026-08-24T22:43:00.172696,floor_boards_bed_person,SLEEP_NORMAL,1.3764414406507879,2.507219706958293,0.4,1.0
2026-08-24T22:43:10.251442,floor_boards_bed_person,ACTIVE,1.7068892796223962,,,
2026-08-24T22:43:20.325688,floor_boards_bed_person,ACTIVE,1.6097218167915863,,,
2026-08-24T22:43:30.420478,floor_boards_bed_person,SLEEP_NORMAL,1.3608812689683847,2.7288630201317123,0.35000000000000003,1.0
2026-08-24T22:43:40.488304,floor_boards_bed_person,SLEEP_NORMAL,0.7832528896744485,5.008789302183741,0.5,1.0
2026-08-24T22:43:50.568763,floor_boards_bed_person,SLEEP_NORMAL,0.7654525263875358,6.467110128697551,0.35000000000000003,1.0
2026-08-24T22:45:16.454291,floor_boards_bed_person,NO_DATA,,,,
2026-08-24T22:45:26.488451,floor_boards_bed_person,NO_DATA,,,,
2026-08-24T22:46:04.772972,floor_boards_bed_person,NO_DATA,,,,
2026-08-24T22:47:00.816319,floor,NO_DATA,,,,
2026-08-24T22:47:10.859481,floor,NO_DATA,,,,
2026-08-24T22:47:20.899742,floor,NO_DATA,,,,
2026-08-24T22:47:31.230683,floor,ACTIVE,1.8027756377319946,,,
2026-08-24T22:47:41.306131,floor,ACTIVE,12.786964493582433,,,
2026-08-24T22:47:51.375582,floor,ACTIVE,10.434504408402391,,,
2026-08-24T22:48:01.459764,floor,ACTIVE,2.206268912446083,,,
2026-08-24T22:48:11.540329,floor,NO_RESPONSE,1.035806493219348,12.356518810961578,0.2,0.0
2026-08-24T22:48:21.617174,floor,NO_RESPONSE,1.379986101411635,2.51186220956416,0.45,0.0
2026-08-24T22:48:31.702916,floor,SLEEP_NORMAL,1.2502231943594255,2.30156309299059,0.4,1.0
2026-08-24T22:48:41.789137,floor,SLEEP_NORMAL,1.1902827223746772,7.189762446461484,0.4,1.0
2026-08-24T22:48:51.862369,floor,NO_RESPONSE,0.7689765805271209,3.623477846680511,0.2,0.0
2026-08-24T22:49:01.938058,floor,SLEEP_NORMAL,1.2895476328495359,4.09193018932556,0.35000000000000003,1.0
2026-08-24T22:49:12.013979,floor,NO_RESPONSE,1.4701272413137028,1.4489932909777938,0.45,
2026-08-24T22:49:22.108071,floor,NO_RESPONSE,1.1245149056592938,1.3234353450199168,0.25,
2026-08-24T22:49:32.176021,floor,SLEEP_NORMAL,1.211623920822878,4.206976328053063,0.35000000000000003,1.0
2026-08-24T22:49:42.257284,floor,SLEEP_NORMAL,0.9996411983858029,2.4879683113454267,0.4,1.0
2026-08-24T22:49:52.337874,floor,SLEEP_NORMAL,0.9302312019507992,4.121430749611576,0.5,1.0
2026-08-24T22:50:02.426268,floor,NO_RESPONSE,1.3514210136215263,1.5612046650317501,0.35000000000000003,
2026-08-24T22:50:12.493888,floor,NO_RESPONSE,1.3058031091779758,1.785701747390946,0.45,
2026-08-24T22:50:22.578327,floor,NO_RESPONSE,1.245975241454888,1.4488956832284239,0.4,
2026-08-24T22:50:32.654228,floor,ACTIVE,1.5833305361593624,,,
2026-08-24T23:10:58.551291,empty,NO_DATA,,,,
2026-08-24T23:11:27.352404,empty,NO_DATA,,,,
2026-08-24T23:11:37.399643,empty,NO_DATA,,,,
2026-08-24T23:12:16.358577,empty,ACTIVE,3.397808987675372,,,
2026-08-24T23:12:26.438061,empty,ACTIVE,3.4731016345018766,,,
2026-08-24T23:12:36.514004,empty,ACTIVE,2.5957115467462484,,,
2026-08-24T23:12:46.595255,empty,NO_RESPONSE,1.1477192804616247,2.610776717649269,0.2,0.0
2026-08-24T23:12:56.672771,empty,SLEEP_NORMAL,0.9147542414477107,9.044269506110421,0.25,1.0
2026-08-24T23:13:06.752646,empty,NO_RESPONSE,0.7021052618726202,1.6748319717272135,0.2,
2026-08-24T23:13:16.837918,empty,NO_RESPONSE,1.3935151833857178,2.242568946108802,0.45,0.0
2026-08-24T23:13:26.909760,empty,SLEEP_NORMAL,1.2043176762691514,3.1054370707219263,0.45,1.0
2026-08-24T23:13:36.996652,empty,SLEEP_NORMAL,0.9223507802420002,4.5639043823862355,0.25,1.0
2026-08-24T23:13:47.070159,empty,SLEEP_NORMAL,0.8367044898084988,5.275474248927394,0.2,1.0
2026-08-24T23:13:57.165555,empty,SLEEP_NORMAL,0.8743129723393773,3.116487848531042,0.5,1.0
2026-08-24T23:14:07.228673,empty,NO_RESPONSE,1.1289763745628105,1.1693113922116003,0.2,
2026-08-24T23:14:17.310973,empty,NO_RESPONSE,1.3422958037226214,1.3144841275741326,0.2,
2026-08-24T23:14:27.393587,empty,SLEEP_NORMAL,1.3214174590293444,2.0461351694650536,0.2,1.0
2026-08-24T23:14:37.472251,empty,SLEEP_NORMAL,0.8730701017685254,8.159080523323437,0.2,1.0
2026-08-24T23:14:47.551225,empty,SLEEP_NORMAL,0.8602388382623712,5.45307818361352,0.45,1.0
2026-08-24T23:14:57.628932,empty,SLEEP_NORMAL,1.1322137346987269,3.1940857442322925,0.30000000000000004,1.0
2026-08-24T23:15:07.708151,empty,ACTIVE,3.470677093853002,,,
2026-08-24T23:15:17.792786,empty,ACTIVE,4.976937805226406,,,
